,Job Title Index,Job ID,Job Title,Company Name,Company Location,Link
282,10,pj_5c861f71660bdd90,Jr. Automation Process Engineer,Crystal Claire Cosmetics Inc,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=0&vjk=pj_5c861f71660bdd90
283,10,p_2489ef865e8b7bc0,Junior Mechanical Engineer,Tramac Solutions,"Vaudreuil-Dorion, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_2489ef865e8b7bc0
284,10,p_773b2593f2a49bfc,Product Engineer II,Galvion,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_773b2593f2a49bfc
285,10,p_27c8e634cd7326b0,Junior Lead Generator,Allied Technical Sales,"Greater Toronto Area, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_27c8e634cd7326b0
286,10,p_05a20d3143448c81,Junior Software Engineer,Telesat,"Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_05a20d3143448c81
287,10,p_998cb1dedd25a1c8,Senior Data Engineering Specialist,Loblaw Companies Limited,"Brampton, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_998cb1dedd25a1c8
288,10,p_f83316d9f3a1a1f0,Manager of Project Controls - Ontario,GHD,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_f83316d9f3a1a1f0
289,10,p_4a061127dc855970,Senior Marketing Automation Specialist (Marketo) Needed,Marketing Automation Canada,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_4a061127dc855970
290,10,p_13998b8a6206c00c,Senior Software Developer,ScalePad,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_13998b8a6206c00c
291,10,p_9fbcf8476e5f7669,Structural Design Technologist,McElhanney Ltd.,"Kamloops, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_9fbcf8476e5f7669
292,10,p_1223219578354b62,Software Architect/Development Architect,Informatica,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_1223219578354b62
293,10,p_836cb8c557b3ebbf,Senior Frontend Developer,ScalePad,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_836cb8c557b3ebbf
294,10,p_b66c31a21bb86b95,Project Controls Manager - Ontario,GHD,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_b66c31a21bb86b95
295,10,p_fa84543578333825,Senior Back-End Developer,AdGear,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_fa84543578333825
296,10,p_7a433682fd0df720,Senior Geotechnical Engineer,Tetra Tech,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_7a433682fd0df720
297,10,p_bb32230b8141d238,Junior Process Engineer,Enerkem Inc.,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=10&vjk=p_bb32230b8141d238
298,10,p_bb32230b8141d238,Junior Process Engineer,Enerkem Inc.,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_bb32230b8141d238
299,10,p_d2fc3673cbc8e075,Software Engineer in Test,Trulioo,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_d2fc3673cbc8e075
300,10,p_955d5f9d91f0f4fe,"Software Engineer, EC2 Networking","Amazon Web Services Canada, In","Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_955d5f9d91f0f4fe
301,10,pj_be9fa0e1cebd79c9,Junior Java/ Big Data (Hadoop Ecosystem) Developer - 300484,Procom,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=pj_be9fa0e1cebd79c9
302,10,p_ca95a9864bd1f987,Junior Project Engineer,Kanin Energy,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_ca95a9864bd1f987
303,10,pj_9175b40b81b7cf44,Turnaround Mechanical Planner - FIFO,WestCorp,Alberta,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=pj_9175b40b81b7cf44
304,10,p_72e34d8250affeb7,Development Engineer,Array Marketing,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_72e34d8250affeb7
305,10,p_d00416e0f778e785,"Staff Back End Engineer, Data Platform",Illumio,Ontario,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_d00416e0f778e785
306,10,p_c50e64ee55c77529,FULLSTACK DEVELOPPER & DATA ENGINEER,CGI,"Shawinigan, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_c50e64ee55c77529
307,10,p_04bc5c4e010e0e74,Seasonal Directional Driller,Weatherford,"Nisku, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_04bc5c4e010e0e74
308,10,p_c1b3496cef663878,Systems Administrator,IBI Group,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_c1b3496cef663878
309,10,p_025710d68872caf6,Junior Alternative Fuel Product Engineer,Westport Fuel Systems,"Cambridge, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_025710d68872caf6
310,10,p_3eaee4e8bc89a9b2,Full Stack Engineer,Manulife,"Waterloo, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_3eaee4e8bc89a9b2
311,10,p_4093b8e673e849ed,Shop Planner,WestCorp Solutions,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_4093b8e673e849ed
312,10,p_bfd41e99e4c4459b,"Sustainability and Governance, Risk Assurance, Manager",PwC,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=20&vjk=p_bfd41e99e4c4459b
313,10,p_11f73a57a70dca14,Software Development Engineer - AWS Identity Service Quotas,Amazon Dev Centre Canada ULC,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_11f73a57a70dca14
314,10,p_dde2e58913843e22,Systems Development Engineer,Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_dde2e58913843e22
315,10,p_ffae944d57ed77ed,Engineering Intern,Jacobs,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_ffae944d57ed77ed
316,10,p_797367736e4d9683,Backend Developer - Energy Management & Lean Manufacturing,Panevo Services Limited,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_797367736e4d9683
317,10,p_6eaa546822c6809d,"Associate Director, Data Science & Analytics",Publicis Sapient,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_6eaa546822c6809d
318,10,p_41af8dc49cf84e4a,Software Engineer - API Gateway,Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_41af8dc49cf84e4a
319,10,p_ab5dbbd9d0a52878,Civil or Mechanical Drafter/Designer,EASi,"New Westminster, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_ab5dbbd9d0a52878
320,10,p_7184b8281e891491,Software Development Engineer,Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_7184b8281e891491
321,10,p_fe2c5f62b14e4062,Lead Studio Project Accountant,Dialog,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_fe2c5f62b14e4062
322,10,p_04d219dec86568d9,"Principal Full-Stack Software Developer, Fusion 360",Autodesk,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_04d219dec86568d9
323,10,p_c0f68e251218fbe7,Civil Engineering Intern/Student,SNC-Lavalin,"Saskatoon, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_c0f68e251218fbe7
324,10,p_1ed1893f5f7da633,Junior Mine Closure Specialist,Golder Associates,"Greater Sudbury, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_1ed1893f5f7da633
325,10,p_e38bd07bb051a594,Senior Data Analyst - Remote,Tucows,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_e38bd07bb051a594
326,10,p_b5144c27a481919c,"Software Development Engineer I, RDS",Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_b5144c27a481919c
327,10,p_2e4fc4445f0fb6ef,"Sr. Software Engineer, Core",PC Financial,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=30&vjk=p_2e4fc4445f0fb6ef
328,10,p_e53ebff65974d95f,Geotechnical Engineer,Tetra Tech,"Edmonton, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_e53ebff65974d95f
329,10,p_926a102d14bb2f04,"Pipeline Technical Director, Level II",Industrial Light & Magic,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_926a102d14bb2f04
330,10,p_1b31e52e72aa3516,Tier 2 Systems Technician,Powerland,"Winnipeg, MB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_1b31e52e72aa3516
331,10,p_a0f7ee0c706c0eb2,Turnaround Mechanical Planner,WestCorp Solutions,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_a0f7ee0c706c0eb2
332,10,p_063513fa4e4402da,Senior Software Developer - Full Stack Mobile,Hopper,Canada,https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_063513fa4e4402da
333,10,p_88baa5a91fa29981,Lead Solution Architect,Ernst & Young,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_88baa5a91fa29981
334,10,p_f32ed3a8af7dc456,Junior Software Engineer,ThoughtWire,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_f32ed3a8af7dc456
335,10,pj_630401d8006afe63,Jr. iOS Engineer,autoTRADER.ca,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=pj_630401d8006afe63
336,10,p_dbfa660845b2512e,Ingénieur de données / Data Engineer,Altitude Sports,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_dbfa660845b2512e
337,10,p_b625120a16d5d7f6,Jr. Android Engineer,Trader Corporation,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_b625120a16d5d7f6
338,10,p_7aa0efaa4f51df67,Junior Electrical Engineer,"Ultra Maritime, Maritime Systems","Dartmouth, NS",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_7aa0efaa4f51df67
339,10,p_11df502fd7dab331,Test Engineer,Ballard Power Systems Inc.,"Burnaby, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_11df502fd7dab331
340,10,p_fd8601f917b1363d,Senior Data Engineer (Remote),SSENSE,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_fd8601f917b1363d
341,10,p_5a54fcb3671dd7ec,Développeur Full Stack / Full Stack Developer,Altitude Sports,"Montréal, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_5a54fcb3671dd7ec
342,10,p_1af748435f113fad,Intermediate Soil Scientist,Matrix Solutions Inc.,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=40&vjk=p_1af748435f113fad
343,10,p_50304decbe789c7d,Principal Software Engineer,Northbay,"Halifax, NS",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_50304decbe789c7d
344,10,p_e07cbb583af520b9,Senior Test Engineer,Ballard Power Systems Inc.,"Burnaby, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_e07cbb583af520b9
345,10,p_1f1f8dd017c95a62,Software Development Engineer - Amazon Photos Sharing (Andro...,"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_1f1f8dd017c95a62
346,10,pj_c3e882f36bbe3a3e,Structural & Building Science Engineer,IRC Building Sciences Group,"London, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=pj_c3e882f36bbe3a3e
347,10,p_9411d3d6fe1cb545,Data Engineer,WCA Advisory Inc.,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_9411d3d6fe1cb545
348,10,p_ed90265bea0070a1,Junior Civil/Geotechnical or Geological Engineer,Klohn Crippen Berger,"Saskatoon, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_ed90265bea0070a1
349,10,p_1172f615ab98a9f7,"Engineer - Process, Junior",Linamar Corp,"Guelph, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_1172f615ab98a9f7
350,10,p_15cbfb7bd2ae642e,Hemmera - Junior or Intermediate Environmental Scientist/Eng...,Ausenco,"Whitehorse, YT",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_15cbfb7bd2ae642e
351,10,p_781703f4a87379dc,Junior Biologist/Scientist,Jacobs,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_781703f4a87379dc
352,10,p_d30dead5b09ed169,Jr Data Integration Engineer,KORE Software,"Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_d30dead5b09ed169
353,10,p_6386f4418f561175,Junior Traffic Engineer (EIT),McElhanney Ltd.,"Surrey, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_6386f4418f561175
354,10,p_47b9353b933891bf,Junior Field Technician / Field Engineer,Tower Engineering Professionals,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_47b9353b933891bf
355,10,pj_0cc44f9f31e48675,Backend Engineer,Flybits,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=pj_0cc44f9f31e48675
356,10,p_cb14c70f08d04d42,Junior Acoustics & Vibration Specialist/Engineer,Wood Plc,"Oakville, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_cb14c70f08d04d42
357,10,p_9ceafce891ea94d2,Sr. Tooling Engineer,Martinrea International Inc.,"St. Marys, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=50&vjk=p_9ceafce891ea94d2
358,10,p_2d7881ae67dc1431,Rock Mechanics Engineer,Kirkland Lake Gold,"Kirkland Lake, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_2d7881ae67dc1431
359,10,p_a70e22f29467e114,Junior Software Developer,DNAstack,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_a70e22f29467e114
360,10,p_37c796afe1aadf2d,Systems Engineering Intern,CommScope,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_37c796afe1aadf2d
361,10,p_5b961b044aa4ba84,Front End Engineer,Amazon Dev Centre Canada ULC,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_5b961b044aa4ba84
362,10,pj_80e2161f64027d78,"Superintendent, Ore Body Knowledge",Rio Tinto,"Yellowknife, NT",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=pj_80e2161f64027d78
363,10,p_aef2b75133b0106b,Tier 3 Systems Engineer,Powerland,"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_aef2b75133b0106b
364,10,p_a1091a52f7ff5973,"Data Scientist, AWS Security- Ottawa/Toronto","AMZN CAN Fulfillment Svcs, ULC","Ottawa, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_a1091a52f7ff5973
365,10,p_3c38c4bf9b5f334e,Senior Back-End Engineer,Insticator Inc,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_3c38c4bf9b5f334e
366,10,p_b15158324febedbb,Software Development Engineer,"AMZN CAN Fulfillment Svcs, ULC","Vancouver, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_b15158324febedbb
367,10,p_c98f4e2006a844b0,Intermediate Project Hydrogeologist,SNC-Lavalin,"Nelson, BC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_c98f4e2006a844b0
368,10,p_186de4753a37f262,Silicon Design Engineer 2 - 82024,"Advanced Micro Devices, Inc.","Markham, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_186de4753a37f262
369,10,p_c9a1c7ca37343229,Intermediate Environmental Soil and Groundwater Investigatio...,Equilibrium Environmental Inc.,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_c9a1c7ca37343229
370,10,p_4d44f61f48f8ba7a,"Automation Technician, Junior",Linamar Corp,"Guelph, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_4d44f61f48f8ba7a
371,10,p_3fd3f65e2782b38c,Junior Process/Mechanical Engineer,SNC-Lavalin,"Mississauga, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_3fd3f65e2782b38c
372,10,p_be8987edc11cf5b3,Production Specialist,Nanotech Security,"Thurso, QC",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=60&vjk=p_be8987edc11cf5b3
373,10,p_dc22a48a1a1fe3af,Principal Mechanical Engineer,"Ultra Maritime, Maritime Systems","Halifax, NS",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_dc22a48a1a1fe3af
374,10,p_aef2b75133b0106b,Tier 3 Systems Engineer,Powerland,"Regina, SK",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_aef2b75133b0106b
375,10,p_3c38c4bf9b5f334e,Senior Back-End Engineer,Insticator Inc,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_3c38c4bf9b5f334e
376,10,p_186de4753a37f262,Silicon Design Engineer 2 - 82024,"Advanced Micro Devices, Inc.","Markham, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_186de4753a37f262
377,10,p_c9a1c7ca37343229,Intermediate Environmental Soil and Groundwater Investigatio...,Equilibrium Environmental Inc.,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_c9a1c7ca37343229
378,10,p_395adc8078afc345,Data Scientist Team Lead,MightyHive,"Toronto, ON",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_395adc8078afc345
379,10,p_ec81d1ece1de39bf,Water Resources Engineer,Dillon Consulting Limited,"Calgary, AB",https://ca.indeed.com/jobs?q=Junior+Data+Engineer&l=canada&sort=date&fromage=14&start=70&vjk=p_ec81d1ece1de39bf
